question_id,opponent,axis,n_votes,mean_vote
21b0cc35-cc89-4412-ae59-1f949a689671,claude-opus-4-8,completeness,1,1.0
21b0cc35-cc89-4412-ae59-1f949a689671,claude-opus-4-8,source_quality,1,0.0
21b0cc35-cc89-4412-ae59-1f949a689671,claude-opus-4-8,verifiability,1,0.0
21f17cb4-5fe0-40bb-8b01-07cfac459451,gemini-3.1-pro,accuracy,2,0.0
21f17cb4-5fe0-40bb-8b01-07cfac459451,gemini-3.1-pro,clinical_utility,2,1.0
21f17cb4-5fe0-40bb-8b01-07cfac459451,gemini-3.1-pro,completeness,2,0.5
21f17cb4-5fe0-40bb-8b01-07cfac459451,gemini-3.1-pro,source_quality,2,0.5
21f17cb4-5fe0-40bb-8b01-07cfac459451,gemini-3.1-pro,verifiability,2,0.0
21f17cb4-5fe0-40bb-8b01-07cfac459451,gpt-5.5,accuracy,1,-1.0
21f17cb4-5fe0-40bb-8b01-07cfac459451,gpt-5.5,clinical_utility,1,-1.0
21f17cb4-5fe0-40bb-8b01-07cfac459451,gpt-5.5,completeness,1,-1.0
21f17cb4-5fe0-40bb-8b01-07cfac459451,gpt-5.5,source_quality,1,-1.0
21f17cb4-5fe0-40bb-8b01-07cfac459451,gpt-5.5,verifiability,1,-1.0
222fd223-6941-4aa7-b5ee-2d34024bb6dc,gpt-5.5,accuracy,1,0.0
222fd223-6941-4aa7-b5ee-2d34024bb6dc,gpt-5.5,clinical_utility,1,1.0
222fd223-6941-4aa7-b5ee-2d34024bb6dc,gpt-5.5,completeness,1,1.0
222fd223-6941-4aa7-b5ee-2d34024bb6dc,gpt-5.5,source_quality,1,1.0
222fd223-6941-4aa7-b5ee-2d34024bb6dc,gpt-5.5,verifiability,1,0.0
2295a4f7-9c92-4b69-93c7-a4121bf43058,claude-opus-4-8,accuracy,1,0.0
2295a4f7-9c92-4b69-93c7-a4121bf43058,claude-opus-4-8,clinical_utility,1,0.0
2295a4f7-9c92-4b69-93c7-a4121bf43058,claude-opus-4-8,completeness,1,0.0
2295a4f7-9c92-4b69-93c7-a4121bf43058,claude-opus-4-8,source_quality,1,1.0
2295a4f7-9c92-4b69-93c7-a4121bf43058,claude-opus-4-8,verifiability,1,1.0
2295a4f7-9c92-4b69-93c7-a4121bf43058,gpt-5.5,accuracy,1,0.0
2295a4f7-9c92-4b69-93c7-a4121bf43058,gpt-5.5,clinical_utility,1,1.0
2295a4f7-9c92-4b69-93c7-a4121bf43058,gpt-5.5,completeness,1,1.0
2295a4f7-9c92-4b69-93c7-a4121bf43058,gpt-5.5,source_quality,1,1.0
2295a4f7-9c92-4b69-93c7-a4121bf43058,gpt-5.5,verifiability,1,1.0
22aea6a5-c667-47ed-988f-ee8835054d03,claude-opus-4-8,accuracy,1,-1.0
22aea6a5-c667-47ed-988f-ee8835054d03,claude-opus-4-8,clinical_utility,1,1.0
22aea6a5-c667-47ed-988f-ee8835054d03,claude-opus-4-8,completeness,1,-1.0
22aea6a5-c667-47ed-988f-ee8835054d03,claude-opus-4-8,source_quality,1,-1.0
22aea6a5-c667-47ed-988f-ee8835054d03,claude-opus-4-8,verifiability,1,0.0
23c12580-2bf9-4278-9127-a8a1e7f48117,claude-opus-4-8,accuracy,1,1.0
23c12580-2bf9-4278-9127-a8a1e7f48117,claude-opus-4-8,clinical_utility,1,1.0
23c12580-2bf9-4278-9127-a8a1e7f48117,claude-opus-4-8,completeness,1,1.0
23c12580-2bf9-4278-9127-a8a1e7f48117,claude-opus-4-8,source_quality,1,1.0
23c12580-2bf9-4278-9127-a8a1e7f48117,claude-opus-4-8,verifiability,1,1.0
23c12580-2bf9-4278-9127-a8a1e7f48117,gemini-3.1-pro,accuracy,1,-1.0
23c12580-2bf9-4278-9127-a8a1e7f48117,gemini-3.1-pro,clinical_utility,1,-1.0
23c12580-2bf9-4278-9127-a8a1e7f48117,gemini-3.1-pro,completeness,1,-1.0
23c12580-2bf9-4278-9127-a8a1e7f48117,gemini-3.1-pro,source_quality,1,-1.0
23c12580-2bf9-4278-9127-a8a1e7f48117,gemini-3.1-pro,verifiability,1,-1.0
245015b7-7733-4857-bd42-d2eaf7df9464,claude-opus-4-8,accuracy,1,1.0
245015b7-7733-4857-bd42-d2eaf7df9464,claude-opus-4-8,clinical_utility,1,1.0
245015b7-7733-4857-bd42-d2eaf7df9464,claude-opus-4-8,completeness,1,1.0
245015b7-7733-4857-bd42-d2eaf7df9464,claude-opus-4-8,source_quality,1,1.0
245015b7-7733-4857-bd42-d2eaf7df9464,claude-opus-4-8,verifiability,1,1.0
2456e74e-110d-49dc-a894-f013a0e985a0,claude-opus-4-8,accuracy,1,0.0
2456e74e-110d-49dc-a894-f013a0e985a0,claude-opus-4-8,clinical_utility,1,0.0
2456e74e-110d-49dc-a894-f013a0e985a0,claude-opus-4-8,completeness,1,0.0
2456e74e-110d-49dc-a894-f013a0e985a0,claude-opus-4-8,source_quality,1,1.0
2456e74e-110d-49dc-a894-f013a0e985a0,claude-opus-4-8,verifiability,1,1.0
2456e74e-110d-49dc-a894-f013a0e985a0,gemini-3.1-pro,accuracy,1,1.0
2456e74e-110d-49dc-a894-f013a0e985a0,gemini-3.1-pro,clinical_utility,1,1.0
2456e74e-110d-49dc-a894-f013a0e985a0,gemini-3.1-pro,completeness,1,1.0
2456e74e-110d-49dc-a894-f013a0e985a0,gemini-3.1-pro,source_quality,1,-1.0
2456e74e-110d-49dc-a894-f013a0e985a0,gemini-3.1-pro,verifiability,1,0.0
24905de6-a1ab-458c-a358-4509c300b2fe,gpt-5.5,accuracy,1,1.0
24905de6-a1ab-458c-a358-4509c300b2fe,gpt-5.5,clinical_utility,1,1.0
24905de6-a1ab-458c-a358-4509c300b2fe,gpt-5.5,completeness,1,1.0
24905de6-a1ab-458c-a358-4509c300b2fe,gpt-5.5,source_quality,1,1.0
24905de6-a1ab-458c-a358-4509c300b2fe,gpt-5.5,verifiability,1,1.0
24ef4f2f-27b6-4850-b8d8-f8caa89573bc,claude-opus-4-8,accuracy,1,1.0
24ef4f2f-27b6-4850-b8d8-f8caa89573bc,claude-opus-4-8,clinical_utility,1,1.0
24ef4f2f-27b6-4850-b8d8-f8caa89573bc,claude-opus-4-8,completeness,1,1.0
24ef4f2f-27b6-4850-b8d8-f8caa89573bc,claude-opus-4-8,source_quality,1,1.0
24ef4f2f-27b6-4850-b8d8-f8caa89573bc,claude-opus-4-8,verifiability,1,1.0
24ef4f2f-27b6-4850-b8d8-f8caa89573bc,gemini-3.1-pro,accuracy,1,1.0
24ef4f2f-27b6-4850-b8d8-f8caa89573bc,gemini-3.1-pro,clinical_utility,1,1.0
24ef4f2f-27b6-4850-b8d8-f8caa89573bc,gemini-3.1-pro,completeness,1,1.0
24ef4f2f-27b6-4850-b8d8-f8caa89573bc,gemini-3.1-pro,source_quality,1,1.0
24ef4f2f-27b6-4850-b8d8-f8caa89573bc,gemini-3.1-pro,verifiability,1,0.0
252875cd-c4c6-4f7a-b472-66ce48eac5d1,gpt-5.5,accuracy,1,-1.0
252875cd-c4c6-4f7a-b472-66ce48eac5d1,gpt-5.5,clinical_utility,1,-1.0
252875cd-c4c6-4f7a-b472-66ce48eac5d1,gpt-5.5,completeness,1,-1.0
252875cd-c4c6-4f7a-b472-66ce48eac5d1,gpt-5.5,source_quality,1,-1.0
252875cd-c4c6-4f7a-b472-66ce48eac5d1,gpt-5.5,verifiability,1,0.0
2592b8cc-a797-4735-b16c-cc521fa84d43,gemini-3.1-pro,accuracy,1,0.0
2592b8cc-a797-4735-b16c-cc521fa84d43,gemini-3.1-pro,clinical_utility,1,-1.0
2592b8cc-a797-4735-b16c-cc521fa84d43,gemini-3.1-pro,completeness,1,-1.0
2592b8cc-a797-4735-b16c-cc521fa84d43,gemini-3.1-pro,source_quality,1,-1.0
2592b8cc-a797-4735-b16c-cc521fa84d43,gemini-3.1-pro,verifiability,1,0.0
2598545b-53f1-4d99-97ca-9a970facbf27,gpt-5.5,accuracy,1,-1.0
2598545b-53f1-4d99-97ca-9a970facbf27,gpt-5.5,clinical_utility,1,-1.0
2598545b-53f1-4d99-97ca-9a970facbf27,gpt-5.5,completeness,1,0.0
2598545b-53f1-4d99-97ca-9a970facbf27,gpt-5.5,source_quality,1,-1.0
2598545b-53f1-4d99-97ca-9a970facbf27,gpt-5.5,verifiability,1,0.0
26ca7797-6472-486d-8fa6-42740cdf63b6,claude-opus-4-8,accuracy,1,1.0
26ca7797-6472-486d-8fa6-42740cdf63b6,claude-opus-4-8,clinical_utility,1,1.0
26ca7797-6472-486d-8fa6-42740cdf63b6,claude-opus-4-8,completeness,1,1.0
26ca7797-6472-486d-8fa6-42740cdf63b6,claude-opus-4-8,source_quality,1,1.0
26ca7797-6472-486d-8fa6-42740cdf63b6,claude-opus-4-8,verifiability,1,1.0
26e0e621-c6b2-4ff8-a48f-c88f5b98ecec,gpt-5.5,accuracy,1,1.0
26e0e621-c6b2-4ff8-a48f-c88f5b98ecec,gpt-5.5,clinical_utility,1,1.0
26e0e621-c6b2-4ff8-a48f-c88f5b98ecec,gpt-5.5,completeness,1,1.0
26e0e621-c6b2-4ff8-a48f-c88f5b98ecec,gpt-5.5,source_quality,1,1.0
26e0e621-c6b2-4ff8-a48f-c88f5b98ecec,gpt-5.5,verifiability,1,-1.0
273526db-51a1-42f5-87f0-0c28e1a00f2f,gpt-5.5,accuracy,1,0.0
273526db-51a1-42f5-87f0-0c28e1a00f2f,gpt-5.5,clinical_utility,1,-1.0
273526db-51a1-42f5-87f0-0c28e1a00f2f,gpt-5.5,completeness,1,-1.0
273526db-51a1-42f5-87f0-0c28e1a00f2f,gpt-5.5,source_quality,1,0.0
273526db-51a1-42f5-87f0-0c28e1a00f2f,gpt-5.5,verifiability,1,0.0
278ace31-4af0-410c-8fbd-03606b868d4d,gemini-3.1-pro,accuracy,2,0.0
278ace31-4af0-410c-8fbd-03606b868d4d,gemini-3.1-pro,clinical_utility,2,-0.5
278ace31-4af0-410c-8fbd-03606b868d4d,gemini-3.1-pro,completeness,2,-0.5
278ace31-4af0-410c-8fbd-03606b868d4d,gemini-3.1-pro,source_quality,2,0.0
278ace31-4af0-410c-8fbd-03606b868d4d,gemini-3.1-pro,verifiability,2,0.0
27c40321-f363-4e89-a8ef-2b294023b6f4,gemini-3.1-pro,accuracy,1,1.0
27c40321-f363-4e89-a8ef-2b294023b6f4,gemini-3.1-pro,clinical_utility,1,1.0
27c40321-f363-4e89-a8ef-2b294023b6f4,gemini-3.1-pro,completeness,1,1.0
27c40321-f363-4e89-a8ef-2b294023b6f4,gemini-3.1-pro,source_quality,1,1.0
27c40321-f363-4e89-a8ef-2b294023b6f4,gemini-3.1-pro,verifiability,1,1.0
27d07305-fe4d-4151-8bd3-f4262b06c2b5,gpt-5.5,accuracy,1,-1.0
27d07305-fe4d-4151-8bd3-f4262b06c2b5,gpt-5.5,clinical_utility,1,-1.0
27d07305-fe4d-4151-8bd3-f4262b06c2b5,gpt-5.5,completeness,1,-1.0
27d07305-fe4d-4151-8bd3-f4262b06c2b5,gpt-5.5,source_quality,1,-1.0
27d07305-fe4d-4151-8bd3-f4262b06c2b5,gpt-5.5,verifiability,1,-1.0
29799072-170b-46a5-817c-f5ffb9433286,claude-opus-4-8,accuracy,1,1.0
29799072-170b-46a5-817c-f5ffb9433286,claude-opus-4-8,clinical_utility,1,1.0
29799072-170b-46a5-817c-f5ffb9433286,claude-opus-4-8,completeness,1,1.0
29799072-170b-46a5-817c-f5ffb9433286,claude-opus-4-8,source_quality,1,0.0
29799072-170b-46a5-817c-f5ffb9433286,claude-opus-4-8,verifiability,1,0.0
29799072-170b-46a5-817c-f5ffb9433286,gemini-3.1-pro,accuracy,2,0.5
29799072-170b-46a5-817c-f5ffb9433286,gemini-3.1-pro,clinical_utility,2,0.5
29799072-170b-46a5-817c-f5ffb9433286,gemini-3.1-pro,completeness,2,0.0
29799072-170b-46a5-817c-f5ffb9433286,gemini-3.1-pro,source_quality,2,1.0
29799072-170b-46a5-817c-f5ffb9433286,gemini-3.1-pro,verifiability,2,0.5
29799072-170b-46a5-817c-f5ffb9433286,gpt-5.5,accuracy,1,0.0
29799072-170b-46a5-817c-f5ffb9433286,gpt-5.5,clinical_utility,1,-1.0
29799072-170b-46a5-817c-f5ffb9433286,gpt-5.5,completeness,1,1.0
29799072-170b-46a5-817c-f5ffb9433286,gpt-5.5,source_quality,1,0.0
29799072-170b-46a5-817c-f5ffb9433286,gpt-5.5,verifiability,1,1.0
29a3edd2-f5c3-4b9a-88d9-259e6c4494e3,claude-opus-4-8,accuracy,1,-1.0
29a3edd2-f5c3-4b9a-88d9-259e6c4494e3,claude-opus-4-8,clinical_utility,1,-1.0
29a3edd2-f5c3-4b9a-88d9-259e6c4494e3,claude-opus-4-8,completeness,1,-1.0
29a3edd2-f5c3-4b9a-88d9-259e6c4494e3,claude-opus-4-8,source_quality,1,-1.0
29a3edd2-f5c3-4b9a-88d9-259e6c4494e3,claude-opus-4-8,verifiability,1,-1.0
29a3edd2-f5c3-4b9a-88d9-259e6c4494e3,gemini-3.1-pro,accuracy,2,0.0
29a3edd2-f5c3-4b9a-88d9-259e6c4494e3,gemini-3.1-pro,clinical_utility,2,1.0
29a3edd2-f5c3-4b9a-88d9-259e6c4494e3,gemini-3.1-pro,completeness,2,1.0
29a3edd2-f5c3-4b9a-88d9-259e6c4494e3,gemini-3.1-pro,source_quality,2,0.0
29a3edd2-f5c3-4b9a-88d9-259e6c4494e3,gemini-3.1-pro,verifiability,2,0.0
2a922d89-a011-4325-ab54-b4c4fa21895d,gemini-3.1-pro,accuracy,2,0.0
2a922d89-a011-4325-ab54-b4c4fa21895d,gemini-3.1-pro,clinical_utility,2,1.0
2a922d89-a011-4325-ab54-b4c4fa21895d,gemini-3.1-pro,completeness,2,0.5
2a922d89-a011-4325-ab54-b4c4fa21895d,gemini-3.1-pro,source_quality,2,0.5
2a922d89-a011-4325-ab54-b4c4fa21895d,gemini-3.1-pro,verifiability,2,0.0
2ab3ac78-b138-4a59-989d-c052a0092e17,gpt-5.5,accuracy,2,1.0
2ab3ac78-b138-4a59-989d-c052a0092e17,gpt-5.5,clinical_utility,2,1.0
2ab3ac78-b138-4a59-989d-c052a0092e17,gpt-5.5,completeness,2,1.0
2ab3ac78-b138-4a59-989d-c052a0092e17,gpt-5.5,source_quality,2,1.0
2ab3ac78-b138-4a59-989d-c052a0092e17,gpt-5.5,verifiability,2,1.0
2ae8424c-64c1-4cdf-b479-68b492a740c6,gpt-5.5,accuracy,2,0.5
2ae8424c-64c1-4cdf-b479-68b492a740c6,gpt-5.5,clinical_utility,2,-0.5
2ae8424c-64c1-4cdf-b479-68b492a740c6,gpt-5.5,completeness,2,-0.5
2ae8424c-64c1-4cdf-b479-68b492a740c6,gpt-5.5,source_quality,2,0.5
2ae8424c-64c1-4cdf-b479-68b492a740c6,gpt-5.5,verifiability,2,0.5
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,claude-opus-4-8,accuracy,1,0.0
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,claude-opus-4-8,clinical_utility,1,-1.0
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,claude-opus-4-8,completeness,1,0.0
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,claude-opus-4-8,source_quality,1,1.0
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,claude-opus-4-8,verifiability,1,0.0
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,gpt-5.5,accuracy,1,-1.0
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,gpt-5.5,clinical_utility,1,-1.0
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,gpt-5.5,completeness,1,-1.0
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,gpt-5.5,source_quality,1,-1.0
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,gpt-5.5,verifiability,1,-1.0
2ce16c46-3376-4ebe-bac2-b5a679746fb1,claude-opus-4-8,accuracy,1,0.0
2ce16c46-3376-4ebe-bac2-b5a679746fb1,claude-opus-4-8,clinical_utility,1,0.0
2ce16c46-3376-4ebe-bac2-b5a679746fb1,claude-opus-4-8,completeness,1,1.0
2ce16c46-3376-4ebe-bac2-b5a679746fb1,claude-opus-4-8,source_quality,1,1.0
2ce16c46-3376-4ebe-bac2-b5a679746fb1,claude-opus-4-8,verifiability,1,1.0
2ce16c46-3376-4ebe-bac2-b5a679746fb1,gpt-5.5,accuracy,1,1.0
2ce16c46-3376-4ebe-bac2-b5a679746fb1,gpt-5.5,clinical_utility,1,1.0
2ce16c46-3376-4ebe-bac2-b5a679746fb1,gpt-5.5,completeness,1,1.0
2ce16c46-3376-4ebe-bac2-b5a679746fb1,gpt-5.5,source_quality,1,1.0
2ce16c46-3376-4ebe-bac2-b5a679746fb1,gpt-5.5,verifiability,1,1.0
2d66257d-2ac6-4e8c-806c-fb4af7f0b79f,gpt-5.5,accuracy,2,0.0
2d66257d-2ac6-4e8c-806c-fb4af7f0b79f,gpt-5.5,clinical_utility,2,1.0
2d66257d-2ac6-4e8c-806c-fb4af7f0b79f,gpt-5.5,completeness,2,0.5
2d66257d-2ac6-4e8c-806c-fb4af7f0b79f,gpt-5.5,source_quality,2,1.0
2d66257d-2ac6-4e8c-806c-fb4af7f0b79f,gpt-5.5,verifiability,2,0.0
2e21db54-92f4-4d1b-b5a3-c544e22cdc73,claude-opus-4-8,accuracy,1,1.0
2e21db54-92f4-4d1b-b5a3-c544e22cdc73,claude-opus-4-8,clinical_utility,1,1.0
2e21db54-92f4-4d1b-b5a3-c544e22cdc73,claude-opus-4-8,completeness,1,1.0
2e21db54-92f4-4d1b-b5a3-c544e22cdc73,claude-opus-4-8,source_quality,1,1.0
2e21db54-92f4-4d1b-b5a3-c544e22cdc73,claude-opus-4-8,verifiability,1,1.0
2e21db54-92f4-4d1b-b5a3-c544e22cdc73,gemini-3.1-pro,accuracy,1,1.0
2e21db54-92f4-4d1b-b5a3-c544e22cdc73,gemini-3.1-pro,clinical_utility,1,1.0
2e21db54-92f4-4d1b-b5a3-c544e22cdc73,gemini-3.1-pro,completeness,1,1.0
2e21db54-92f4-4d1b-b5a3-c544e22cdc73,gemini-3.1-pro,source_quality,1,1.0
2e21db54-92f4-4d1b-b5a3-c544e22cdc73,gemini-3.1-pro,verifiability,1,0.0
2e304e8c-8809-4df8-bf86-521a6a87dba1,gemini-3.1-pro,accuracy,1,0.0
2e304e8c-8809-4df8-bf86-521a6a87dba1,gemini-3.1-pro,clinical_utility,1,0.0
2e304e8c-8809-4df8-bf86-521a6a87dba1,gemini-3.1-pro,completeness,1,-1.0
2e304e8c-8809-4df8-bf86-521a6a87dba1,gemini-3.1-pro,source_quality,1,-1.0
2e304e8c-8809-4df8-bf86-521a6a87dba1,gemini-3.1-pro,verifiability,1,-1.0
2e304e8c-8809-4df8-bf86-521a6a87dba1,gpt-5.5,accuracy,1,1.0
2e304e8c-8809-4df8-bf86-521a6a87dba1,gpt-5.5,clinical_utility,1,1.0
2e304e8c-8809-4df8-bf86-521a6a87dba1,gpt-5.5,completeness,1,1.0
2e304e8c-8809-4df8-bf86-521a6a87dba1,gpt-5.5,source_quality,1,1.0
2e304e8c-8809-4df8-bf86-521a6a87dba1,gpt-5.5,verifiability,1,1.0
2ed5453d-1e16-4e07-af5b-dc3793595d89,gemini-3.1-pro,accuracy,1,-1.0
2ed5453d-1e16-4e07-af5b-dc3793595d89,gemini-3.1-pro,clinical_utility,1,-1.0
2ed5453d-1e16-4e07-af5b-dc3793595d89,gemini-3.1-pro,completeness,1,-1.0
2ed5453d-1e16-4e07-af5b-dc3793595d89,gemini-3.1-pro,source_quality,1,0.0
2ed5453d-1e16-4e07-af5b-dc3793595d89,gemini-3.1-pro,verifiability,1,0.0
2f7cf4e0-3ab3-4291-bcd6-044526ee01bd,claude-opus-4-8,accuracy,1,1.0
2f7cf4e0-3ab3-4291-bcd6-044526ee01bd,claude-opus-4-8,clinical_utility,1,1.0
2f7cf4e0-3ab3-4291-bcd6-044526ee01bd,claude-opus-4-8,completeness,1,1.0
2f7cf4e0-3ab3-4291-bcd6-044526ee01bd,claude-opus-4-8,source_quality,1,-1.0
2f7cf4e0-3ab3-4291-bcd6-044526ee01bd,claude-opus-4-8,verifiability,1,1.0
2f7eaad5-fff4-433e-8bab-ee3e825d1390,claude-opus-4-8,accuracy,1,1.0
2f7eaad5-fff4-433e-8bab-ee3e825d1390,claude-opus-4-8,clinical_utility,1,1.0
2f7eaad5-fff4-433e-8bab-ee3e825d1390,claude-opus-4-8,completeness,1,1.0
2f7eaad5-fff4-433e-8bab-ee3e825d1390,claude-opus-4-8,source_quality,1,1.0
2f7eaad5-fff4-433e-8bab-ee3e825d1390,claude-opus-4-8,verifiability,1,1.0
2fc2559e-8a56-48ea-9b36-83a9a20ddcb1,gemini-3.1-pro,accuracy,1,0.0
2fc2559e-8a56-48ea-9b36-83a9a20ddcb1,gemini-3.1-pro,clinical_utility,1,-1.0
2fc2559e-8a56-48ea-9b36-83a9a20ddcb1,gemini-3.1-pro,completeness,1,-1.0
2fc2559e-8a56-48ea-9b36-83a9a20ddcb1,gemini-3.1-pro,source_quality,1,-1.0
2fc2559e-8a56-48ea-9b36-83a9a20ddcb1,gemini-3.1-pro,verifiability,1,-1.0
306d72e5-bdf4-4ae8-bc58-444e2bb3cfad,claude-opus-4-8,accuracy,1,0.0
306d72e5-bdf4-4ae8-bc58-444e2bb3cfad,claude-opus-4-8,clinical_utility,1,1.0
306d72e5-bdf4-4ae8-bc58-444e2bb3cfad,claude-opus-4-8,completeness,1,0.0
306d72e5-bdf4-4ae8-bc58-444e2bb3cfad,claude-opus-4-8,source_quality,1,1.0
306d72e5-bdf4-4ae8-bc58-444e2bb3cfad,claude-opus-4-8,verifiability,1,0.0
306d72e5-bdf4-4ae8-bc58-444e2bb3cfad,gpt-5.5,accuracy,1,0.0
306d72e5-bdf4-4ae8-bc58-444e2bb3cfad,gpt-5.5,clinical_utility,1,1.0
306d72e5-bdf4-4ae8-bc58-444e2bb3cfad,gpt-5.5,completeness,1,0.0
306d72e5-bdf4-4ae8-bc58-444e2bb3cfad,gpt-5.5,source_quality,1,-1.0
306d72e5-bdf4-4ae8-bc58-444e2bb3cfad,gpt-5.5,verifiability,1,0.0
326b3ff8-4d57-495f-9d88-875475b16018,gemini-3.1-pro,accuracy,1,1.0
326b3ff8-4d57-495f-9d88-875475b16018,gemini-3.1-pro,clinical_utility,1,-1.0
326b3ff8-4d57-495f-9d88-875475b16018,gemini-3.1-pro,completeness,1,1.0
326b3ff8-4d57-495f-9d88-875475b16018,gemini-3.1-pro,source_quality,1,1.0
326b3ff8-4d57-495f-9d88-875475b16018,gemini-3.1-pro,verifiability,1,1.0
326b3ff8-4d57-495f-9d88-875475b16018,gpt-5.5,accuracy,1,0.0
326b3ff8-4d57-495f-9d88-875475b16018,gpt-5.5,clinical_utility,1,1.0
326b3ff8-4d57-495f-9d88-875475b16018,gpt-5.5,completeness,1,-1.0
326b3ff8-4d57-495f-9d88-875475b16018,gpt-5.5,source_quality,1,0.0
326b3ff8-4d57-495f-9d88-875475b16018,gpt-5.5,verifiability,1,0.0
332fecd3-e810-4dcc-9abe-88824fc84c22,claude-opus-4-8,accuracy,2,0.0
332fecd3-e810-4dcc-9abe-88824fc84c22,claude-opus-4-8,clinical_utility,2,0.0
332fecd3-e810-4dcc-9abe-88824fc84c22,claude-opus-4-8,completeness,2,1.0
332fecd3-e810-4dcc-9abe-88824fc84c22,claude-opus-4-8,source_quality,2,0.5
332fecd3-e810-4dcc-9abe-88824fc84c22,claude-opus-4-8,verifiability,2,-0.5
3364023e-cd0f-4975-a1f5-048f9eb2654f,claude-opus-4-8,accuracy,1,0.0
3364023e-cd0f-4975-a1f5-048f9eb2654f,claude-opus-4-8,clinical_utility,1,0.0
3364023e-cd0f-4975-a1f5-048f9eb2654f,claude-opus-4-8,completeness,1,0.0
3364023e-cd0f-4975-a1f5-048f9eb2654f,claude-opus-4-8,source_quality,1,0.0
3364023e-cd0f-4975-a1f5-048f9eb2654f,claude-opus-4-8,verifiability,1,0.0
34d58159-a7be-4979-85be-99e135f9b4f9,claude-opus-4-8,accuracy,1,0.0
34d58159-a7be-4979-85be-99e135f9b4f9,claude-opus-4-8,clinical_utility,1,-1.0
34d58159-a7be-4979-85be-99e135f9b4f9,claude-opus-4-8,completeness,1,0.0
34d58159-a7be-4979-85be-99e135f9b4f9,claude-opus-4-8,source_quality,1,0.0
34d58159-a7be-4979-85be-99e135f9b4f9,claude-opus-4-8,verifiability,1,0.0
3529d8bc-81e3-4c37-96a4-cafac808ac35,claude-opus-4-8,accuracy,1,-1.0
3529d8bc-81e3-4c37-96a4-cafac808ac35,claude-opus-4-8,clinical_utility,1,-1.0
3529d8bc-81e3-4c37-96a4-cafac808ac35,claude-opus-4-8,completeness,1,1.0
3529d8bc-81e3-4c37-96a4-cafac808ac35,claude-opus-4-8,source_quality,1,1.0
3529d8bc-81e3-4c37-96a4-cafac808ac35,claude-opus-4-8,verifiability,1,1.0
3529d8bc-81e3-4c37-96a4-cafac808ac35,gpt-5.5,accuracy,1,0.0
3529d8bc-81e3-4c37-96a4-cafac808ac35,gpt-5.5,clinical_utility,1,1.0
3529d8bc-81e3-4c37-96a4-cafac808ac35,gpt-5.5,completeness,1,1.0
3529d8bc-81e3-4c37-96a4-cafac808ac35,gpt-5.5,source_quality,1,1.0
3529d8bc-81e3-4c37-96a4-cafac808ac35,gpt-5.5,verifiability,1,1.0
35cd9232-23ea-4588-847f-7e452fb1e15b,gemini-3.1-pro,accuracy,1,0.0
35cd9232-23ea-4588-847f-7e452fb1e15b,gemini-3.1-pro,clinical_utility,1,1.0
35cd9232-23ea-4588-847f-7e452fb1e15b,gemini-3.1-pro,completeness,1,1.0
35cd9232-23ea-4588-847f-7e452fb1e15b,gemini-3.1-pro,source_quality,1,0.0
35cd9232-23ea-4588-847f-7e452fb1e15b,gemini-3.1-pro,verifiability,1,0.0
35fc4011-9923-41a2-9772-a8587979a3e5,claude-opus-4-8,accuracy,1,1.0
35fc4011-9923-41a2-9772-a8587979a3e5,claude-opus-4-8,clinical_utility,1,0.0
35fc4011-9923-41a2-9772-a8587979a3e5,claude-opus-4-8,completeness,1,0.0
35fc4011-9923-41a2-9772-a8587979a3e5,claude-opus-4-8,source_quality,1,-1.0
35fc4011-9923-41a2-9772-a8587979a3e5,claude-opus-4-8,verifiability,1,0.0
35fc4011-9923-41a2-9772-a8587979a3e5,gemini-3.1-pro,accuracy,1,0.0
35fc4011-9923-41a2-9772-a8587979a3e5,gemini-3.1-pro,clinical_utility,1,1.0
35fc4011-9923-41a2-9772-a8587979a3e5,gemini-3.1-pro,completeness,1,1.0
35fc4011-9923-41a2-9772-a8587979a3e5,gemini-3.1-pro,source_quality,1,0.0
35fc4011-9923-41a2-9772-a8587979a3e5,gemini-3.1-pro,verifiability,1,0.0
36009db6-fa13-4300-8ec3-cfb1c3be5ecd,gemini-3.1-pro,accuracy,1,0.0
36009db6-fa13-4300-8ec3-cfb1c3be5ecd,gemini-3.1-pro,clinical_utility,1,-1.0
36009db6-fa13-4300-8ec3-cfb1c3be5ecd,gemini-3.1-pro,completeness,1,0.0
36009db6-fa13-4300-8ec3-cfb1c3be5ecd,gemini-3.1-pro,source_quality,1,0.0
36009db6-fa13-4300-8ec3-cfb1c3be5ecd,gemini-3.1-pro,verifiability,1,-1.0
36c7845a-ed31-49c3-8ec6-a338818db4d9,claude-opus-4-8,accuracy,1,1.0
36c7845a-ed31-49c3-8ec6-a338818db4d9,claude-opus-4-8,clinical_utility,1,1.0
36c7845a-ed31-49c3-8ec6-a338818db4d9,claude-opus-4-8,completeness,1,1.0
