question_id,opponent,judge,axis,vote
6ead6fa5-2418-4170-bf16-55fce29c38f0,gpt-5.5,opus-4.8,verifiability,1
1a664586-4682-499d-90ee-7b675638251c,gemini-3.1-pro,grok-4.3,accuracy,0
1a664586-4682-499d-90ee-7b675638251c,gemini-3.1-pro,grok-4.3,clinical_utility,1
1a664586-4682-499d-90ee-7b675638251c,gemini-3.1-pro,grok-4.3,source_quality,1
1a664586-4682-499d-90ee-7b675638251c,gemini-3.1-pro,grok-4.3,completeness,1
1a664586-4682-499d-90ee-7b675638251c,gemini-3.1-pro,grok-4.3,verifiability,1
1a664586-4682-499d-90ee-7b675638251c,claude-opus-4-8,grok-4.3,accuracy,0
1a664586-4682-499d-90ee-7b675638251c,claude-opus-4-8,grok-4.3,clinical_utility,1
1a664586-4682-499d-90ee-7b675638251c,claude-opus-4-8,grok-4.3,source_quality,1
1a664586-4682-499d-90ee-7b675638251c,claude-opus-4-8,grok-4.3,completeness,0
1a664586-4682-499d-90ee-7b675638251c,claude-opus-4-8,grok-4.3,verifiability,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,opus-4.8,accuracy,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,opus-4.8,clinical_utility,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,opus-4.8,source_quality,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,opus-4.8,completeness,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,opus-4.8,verifiability,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gpt-5.5,grok-4.3,accuracy,0
6ead6fa5-2418-4170-bf16-55fce29c38f0,gpt-5.5,grok-4.3,clinical_utility,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gpt-5.5,grok-4.3,source_quality,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gpt-5.5,grok-4.3,completeness,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gpt-5.5,grok-4.3,verifiability,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,opus-4.8,accuracy,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,opus-4.8,clinical_utility,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,opus-4.8,source_quality,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,opus-4.8,completeness,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,opus-4.8,verifiability,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,grok-4.3,accuracy,0
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,grok-4.3,clinical_utility,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,grok-4.3,source_quality,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,grok-4.3,completeness,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,grok-4.3,verifiability,1
1ba1604e-256f-464e-8c6d-e67ebe23631f,gpt-5.5,gpt-5.5,accuracy,-1
1ba1604e-256f-464e-8c6d-e67ebe23631f,gpt-5.5,gpt-5.5,clinical_utility,-1
1ba1604e-256f-464e-8c6d-e67ebe23631f,gpt-5.5,gpt-5.5,source_quality,-1
1ba1604e-256f-464e-8c6d-e67ebe23631f,gpt-5.5,gpt-5.5,completeness,-1
1ba1604e-256f-464e-8c6d-e67ebe23631f,gpt-5.5,gpt-5.5,verifiability,1
8e7913d6-d335-4e68-a5c5-37fe0d15dde8,gpt-5.5,gpt-5.5,accuracy,-1
8e7913d6-d335-4e68-a5c5-37fe0d15dde8,gpt-5.5,gpt-5.5,clinical_utility,1
8e7913d6-d335-4e68-a5c5-37fe0d15dde8,gpt-5.5,gpt-5.5,source_quality,1
8e7913d6-d335-4e68-a5c5-37fe0d15dde8,gpt-5.5,gpt-5.5,completeness,1
8e7913d6-d335-4e68-a5c5-37fe0d15dde8,gpt-5.5,gpt-5.5,verifiability,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,opus-4.8,accuracy,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,opus-4.8,clinical_utility,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,opus-4.8,source_quality,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,opus-4.8,completeness,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,opus-4.8,verifiability,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,gpt-5.5,accuracy,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,gpt-5.5,clinical_utility,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,gpt-5.5,source_quality,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,gpt-5.5,completeness,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,gpt-5.5,verifiability,1
1ba1604e-256f-464e-8c6d-e67ebe23631f,claude-opus-4-8,gpt-5.5,accuracy,-1
1ba1604e-256f-464e-8c6d-e67ebe23631f,claude-opus-4-8,gpt-5.5,clinical_utility,-1
1ba1604e-256f-464e-8c6d-e67ebe23631f,claude-opus-4-8,gpt-5.5,source_quality,-1
1ba1604e-256f-464e-8c6d-e67ebe23631f,claude-opus-4-8,gpt-5.5,completeness,-1
1ba1604e-256f-464e-8c6d-e67ebe23631f,claude-opus-4-8,gpt-5.5,verifiability,-1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,grok-4.3,accuracy,0
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,grok-4.3,clinical_utility,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,grok-4.3,source_quality,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,grok-4.3,completeness,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gemini-3.1-pro,grok-4.3,verifiability,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,opus-4.8,accuracy,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,opus-4.8,clinical_utility,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,opus-4.8,source_quality,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,opus-4.8,completeness,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,opus-4.8,verifiability,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,gpt-5.5,accuracy,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,gpt-5.5,clinical_utility,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,gpt-5.5,source_quality,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,gpt-5.5,completeness,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,claude-opus-4-8,gpt-5.5,verifiability,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,opus-4.8,accuracy,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,opus-4.8,clinical_utility,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,opus-4.8,source_quality,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,opus-4.8,completeness,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,opus-4.8,verifiability,1
1a664586-4682-499d-90ee-7b675638251c,claude-opus-4-8,gpt-5.5,accuracy,1
1a664586-4682-499d-90ee-7b675638251c,claude-opus-4-8,gpt-5.5,clinical_utility,1
1a664586-4682-499d-90ee-7b675638251c,claude-opus-4-8,gpt-5.5,source_quality,1
1a664586-4682-499d-90ee-7b675638251c,claude-opus-4-8,gpt-5.5,completeness,1
1a664586-4682-499d-90ee-7b675638251c,claude-opus-4-8,gpt-5.5,verifiability,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,grok-4.3,accuracy,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,grok-4.3,clinical_utility,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,grok-4.3,source_quality,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,grok-4.3,completeness,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,grok-4.3,verifiability,1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,opus-4.8,accuracy,1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,opus-4.8,clinical_utility,1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,opus-4.8,source_quality,1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,opus-4.8,completeness,1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,opus-4.8,verifiability,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,grok-4.3,accuracy,0
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,grok-4.3,clinical_utility,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,grok-4.3,source_quality,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,grok-4.3,completeness,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,grok-4.3,verifiability,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,grok-4.3,accuracy,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,grok-4.3,clinical_utility,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,grok-4.3,source_quality,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,grok-4.3,completeness,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,grok-4.3,verifiability,1
c0be7071-1914-44b6-8119-39756aa1b222,claude-opus-4-8,opus-4.8,accuracy,1
c0be7071-1914-44b6-8119-39756aa1b222,claude-opus-4-8,opus-4.8,clinical_utility,1
c0be7071-1914-44b6-8119-39756aa1b222,claude-opus-4-8,opus-4.8,source_quality,1
c0be7071-1914-44b6-8119-39756aa1b222,claude-opus-4-8,opus-4.8,completeness,1
c0be7071-1914-44b6-8119-39756aa1b222,claude-opus-4-8,opus-4.8,verifiability,1
1a664586-4682-499d-90ee-7b675638251c,gpt-5.5,gpt-5.5,accuracy,-1
1a664586-4682-499d-90ee-7b675638251c,gpt-5.5,gpt-5.5,clinical_utility,-1
1a664586-4682-499d-90ee-7b675638251c,gpt-5.5,gpt-5.5,source_quality,1
1a664586-4682-499d-90ee-7b675638251c,gpt-5.5,gpt-5.5,completeness,0
1a664586-4682-499d-90ee-7b675638251c,gpt-5.5,gpt-5.5,verifiability,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,gpt-5.5,accuracy,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,gpt-5.5,clinical_utility,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,gpt-5.5,source_quality,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,gpt-5.5,completeness,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gemini-3.1-pro,gpt-5.5,verifiability,1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,grok-4.3,accuracy,-1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,grok-4.3,clinical_utility,0
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,grok-4.3,source_quality,1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,grok-4.3,completeness,1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,grok-4.3,verifiability,1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,opus-4.8,accuracy,-1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,opus-4.8,clinical_utility,1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,opus-4.8,source_quality,1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,opus-4.8,completeness,1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,opus-4.8,verifiability,1
c0be7071-1914-44b6-8119-39756aa1b222,claude-opus-4-8,grok-4.3,accuracy,0
c0be7071-1914-44b6-8119-39756aa1b222,claude-opus-4-8,grok-4.3,clinical_utility,1
c0be7071-1914-44b6-8119-39756aa1b222,claude-opus-4-8,grok-4.3,source_quality,1
c0be7071-1914-44b6-8119-39756aa1b222,claude-opus-4-8,grok-4.3,completeness,1
c0be7071-1914-44b6-8119-39756aa1b222,claude-opus-4-8,grok-4.3,verifiability,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gpt-5.5,gpt-5.5,accuracy,-1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gpt-5.5,gpt-5.5,clinical_utility,-1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gpt-5.5,gpt-5.5,source_quality,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gpt-5.5,gpt-5.5,completeness,1
6ead6fa5-2418-4170-bf16-55fce29c38f0,gpt-5.5,gpt-5.5,verifiability,1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,opus-4.8,accuracy,1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,opus-4.8,clinical_utility,1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,opus-4.8,source_quality,1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,opus-4.8,completeness,1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,opus-4.8,verifiability,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,gpt-5.5,accuracy,-1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,gpt-5.5,clinical_utility,0
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,gpt-5.5,source_quality,1
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,gpt-5.5,completeness,0
2bb555d5-1921-4350-8007-38b18e9cddc6,gpt-5.5,gpt-5.5,verifiability,1
1ba1604e-256f-464e-8c6d-e67ebe23631f,gemini-3.1-pro,gpt-5.5,accuracy,1
1ba1604e-256f-464e-8c6d-e67ebe23631f,gemini-3.1-pro,gpt-5.5,clinical_utility,1
1ba1604e-256f-464e-8c6d-e67ebe23631f,gemini-3.1-pro,gpt-5.5,source_quality,1
1ba1604e-256f-464e-8c6d-e67ebe23631f,gemini-3.1-pro,gpt-5.5,completeness,0
1ba1604e-256f-464e-8c6d-e67ebe23631f,gemini-3.1-pro,gpt-5.5,verifiability,1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,grok-4.3,accuracy,1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,grok-4.3,clinical_utility,1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,grok-4.3,source_quality,1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,grok-4.3,completeness,1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,grok-4.3,verifiability,1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,grok-4.3,accuracy,1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,grok-4.3,clinical_utility,1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,grok-4.3,source_quality,1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,grok-4.3,completeness,1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,grok-4.3,verifiability,1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,grok-4.3,accuracy,-1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,grok-4.3,clinical_utility,-1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,grok-4.3,source_quality,1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,grok-4.3,completeness,-1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,grok-4.3,verifiability,1
1a664586-4682-499d-90ee-7b675638251c,gemini-3.1-pro,gpt-5.5,accuracy,-1
1a664586-4682-499d-90ee-7b675638251c,gemini-3.1-pro,gpt-5.5,clinical_utility,1
1a664586-4682-499d-90ee-7b675638251c,gemini-3.1-pro,gpt-5.5,source_quality,1
1a664586-4682-499d-90ee-7b675638251c,gemini-3.1-pro,gpt-5.5,completeness,0
1a664586-4682-499d-90ee-7b675638251c,gemini-3.1-pro,gpt-5.5,verifiability,1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,opus-4.8,accuracy,0
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,opus-4.8,clinical_utility,1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,opus-4.8,source_quality,1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,opus-4.8,completeness,1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,opus-4.8,verifiability,1
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,opus-4.8,accuracy,0
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,opus-4.8,clinical_utility,-1
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,opus-4.8,source_quality,1
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,opus-4.8,completeness,1
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,opus-4.8,verifiability,1
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,grok-4.3,accuracy,-1
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,grok-4.3,clinical_utility,0
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,grok-4.3,source_quality,1
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,grok-4.3,completeness,-1
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,grok-4.3,verifiability,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,gpt-5.5,accuracy,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,gpt-5.5,clinical_utility,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,gpt-5.5,source_quality,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,gpt-5.5,completeness,1
2bb555d5-1921-4350-8007-38b18e9cddc6,claude-opus-4-8,gpt-5.5,verifiability,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gpt-5.5,grok-4.3,accuracy,0
c1c5da1d-c36a-49da-b541-190aa546fbcf,gpt-5.5,grok-4.3,clinical_utility,-1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gpt-5.5,grok-4.3,source_quality,0
c1c5da1d-c36a-49da-b541-190aa546fbcf,gpt-5.5,grok-4.3,completeness,-1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gpt-5.5,grok-4.3,verifiability,0
c1c5da1d-c36a-49da-b541-190aa546fbcf,gpt-5.5,opus-4.8,accuracy,0
c1c5da1d-c36a-49da-b541-190aa546fbcf,gpt-5.5,opus-4.8,clinical_utility,-1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gpt-5.5,opus-4.8,source_quality,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gpt-5.5,opus-4.8,completeness,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gpt-5.5,opus-4.8,verifiability,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,claude-opus-4-8,opus-4.8,accuracy,0
c1c5da1d-c36a-49da-b541-190aa546fbcf,claude-opus-4-8,opus-4.8,clinical_utility,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,claude-opus-4-8,opus-4.8,source_quality,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,claude-opus-4-8,opus-4.8,completeness,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,claude-opus-4-8,opus-4.8,verifiability,1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,gpt-5.5,accuracy,-1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,gpt-5.5,clinical_utility,-1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,gpt-5.5,source_quality,1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,gpt-5.5,completeness,1
c0be7071-1914-44b6-8119-39756aa1b222,gpt-5.5,gpt-5.5,verifiability,1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gpt-5.5,accuracy,-1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gpt-5.5,clinical_utility,-1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gpt-5.5,source_quality,1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gpt-5.5,completeness,-1
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gpt-5.5,verifiability,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,opus-4.8,accuracy,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,opus-4.8,clinical_utility,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,opus-4.8,source_quality,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,opus-4.8,completeness,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,opus-4.8,verifiability,1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,gpt-5.5,accuracy,-1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,gpt-5.5,clinical_utility,-1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,gpt-5.5,source_quality,1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,gpt-5.5,completeness,1
c0be7071-1914-44b6-8119-39756aa1b222,gemini-3.1-pro,gpt-5.5,verifiability,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,grok-4.3,accuracy,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,grok-4.3,clinical_utility,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,grok-4.3,source_quality,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,grok-4.3,completeness,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,grok-4.3,verifiability,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,claude-opus-4-8,grok-4.3,accuracy,0
c1c5da1d-c36a-49da-b541-190aa546fbcf,claude-opus-4-8,grok-4.3,clinical_utility,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,claude-opus-4-8,grok-4.3,source_quality,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,claude-opus-4-8,grok-4.3,completeness,0
c1c5da1d-c36a-49da-b541-190aa546fbcf,claude-opus-4-8,grok-4.3,verifiability,1
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,grok-4.3,accuracy,0
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,grok-4.3,clinical_utility,0
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,grok-4.3,source_quality,1
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,grok-4.3,completeness,1
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,grok-4.3,verifiability,0
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,opus-4.8,accuracy,-1
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,opus-4.8,clinical_utility,-1
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,opus-4.8,source_quality,0
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,opus-4.8,completeness,-1
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,opus-4.8,verifiability,0
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gpt-5.5,accuracy,-1
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gpt-5.5,clinical_utility,-1
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gpt-5.5,source_quality,1
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gpt-5.5,completeness,-1
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gpt-5.5,verifiability,1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,gpt-5.5,accuracy,-1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,gpt-5.5,clinical_utility,-1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,gpt-5.5,source_quality,1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,gpt-5.5,completeness,-1
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,gpt-5.5,verifiability,1
1d37e63a-6a54-4030-b120-78e51d4a33c1,claude-opus-4-8,opus-4.8,accuracy,-1
1d37e63a-6a54-4030-b120-78e51d4a33c1,claude-opus-4-8,opus-4.8,clinical_utility,-1
1d37e63a-6a54-4030-b120-78e51d4a33c1,claude-opus-4-8,opus-4.8,source_quality,1
1d37e63a-6a54-4030-b120-78e51d4a33c1,claude-opus-4-8,opus-4.8,completeness,-1
1d37e63a-6a54-4030-b120-78e51d4a33c1,claude-opus-4-8,opus-4.8,verifiability,1
1d37e63a-6a54-4030-b120-78e51d4a33c1,claude-opus-4-8,grok-4.3,accuracy,-1
1d37e63a-6a54-4030-b120-78e51d4a33c1,claude-opus-4-8,grok-4.3,clinical_utility,-1
1d37e63a-6a54-4030-b120-78e51d4a33c1,claude-opus-4-8,grok-4.3,source_quality,1
1d37e63a-6a54-4030-b120-78e51d4a33c1,claude-opus-4-8,grok-4.3,completeness,0
1d37e63a-6a54-4030-b120-78e51d4a33c1,claude-opus-4-8,grok-4.3,verifiability,1
2fc2559e-8a56-48ea-9b36-83a9a20ddcb1,gpt-5.5,opus-4.8,accuracy,-1
2fc2559e-8a56-48ea-9b36-83a9a20ddcb1,gpt-5.5,opus-4.8,clinical_utility,-1
2fc2559e-8a56-48ea-9b36-83a9a20ddcb1,gpt-5.5,opus-4.8,source_quality,-1
2fc2559e-8a56-48ea-9b36-83a9a20ddcb1,gpt-5.5,opus-4.8,completeness,-1
2fc2559e-8a56-48ea-9b36-83a9a20ddcb1,gpt-5.5,opus-4.8,verifiability,-1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,gpt-5.5,accuracy,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,gpt-5.5,clinical_utility,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,gpt-5.5,source_quality,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,gpt-5.5,completeness,1
c1c5da1d-c36a-49da-b541-190aa546fbcf,gemini-3.1-pro,gpt-5.5,verifiability,1
1d37e63a-6a54-4030-b120-78e51d4a33c1,gemini-3.1-pro,opus-4.8,accuracy,0
1d37e63a-6a54-4030-b120-78e51d4a33c1,gemini-3.1-pro,opus-4.8,clinical_utility,-1
1d37e63a-6a54-4030-b120-78e51d4a33c1,gemini-3.1-pro,opus-4.8,source_quality,1
