question_id,provider,judge,axis,score_1to4
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gemini-3.5-flash,source_quality,4
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gemini-3.5-flash,completeness,4
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gemini-3.5-flash,verifiability,4
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,gpt-5.5,accuracy,4
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,gpt-5.5,clinical_utility,4
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,gpt-5.5,source_quality,4
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,gpt-5.5,completeness,4
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,gpt-5.5,verifiability,3
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,grok-4.3,accuracy,4
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,grok-4.3,clinical_utility,4
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,grok-4.3,source_quality,2
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,grok-4.3,completeness,3
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,grok-4.3,verifiability,2
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,gpt-5.5,accuracy,3
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,gpt-5.5,clinical_utility,3
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,gpt-5.5,source_quality,2
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,gpt-5.5,completeness,3
dc3106bf-b213-40a4-bf94-53219b484539,claude-opus-4-8,gpt-5.5,verifiability,2
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,opus-4.8,accuracy,3
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,opus-4.8,clinical_utility,3
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,opus-4.8,source_quality,2
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,opus-4.8,completeness,3
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,opus-4.8,verifiability,2
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gemini-3.5-flash,accuracy,4
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gemini-3.5-flash,clinical_utility,4
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gemini-3.5-flash,source_quality,3
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gemini-3.5-flash,completeness,4
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gemini-3.5-flash,verifiability,3
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gpt-5.5,accuracy,3
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gpt-5.5,clinical_utility,3
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gpt-5.5,source_quality,2
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gpt-5.5,completeness,3
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,gpt-5.5,verifiability,2
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,opus-4.8,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,opus-4.8,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,opus-4.8,source_quality,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,opus-4.8,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,opus-4.8,verifiability,3
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,grok-4.3,accuracy,4
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,grok-4.3,clinical_utility,4
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,grok-4.3,source_quality,2
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,grok-4.3,completeness,3
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,grok-4.3,verifiability,2
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,grok-4.3,accuracy,4
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,grok-4.3,clinical_utility,4
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,grok-4.3,source_quality,2
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,grok-4.3,completeness,3
dc3106bf-b213-40a4-bf94-53219b484539,gemini-3.1-pro,grok-4.3,verifiability,2
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gpt-5.5,accuracy,3
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gpt-5.5,clinical_utility,3
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gpt-5.5,source_quality,2
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gpt-5.5,completeness,3
dc3106bf-b213-40a4-bf94-53219b484539,gpt-5.5,gpt-5.5,verifiability,2
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,gemini-3.5-flash,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,gemini-3.5-flash,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,gemini-3.5-flash,source_quality,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,gemini-3.5-flash,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,gemini-3.5-flash,verifiability,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,opus-4.8,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,opus-4.8,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,opus-4.8,source_quality,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,opus-4.8,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,opus-4.8,verifiability,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,grok-4.3,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,grok-4.3,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,grok-4.3,source_quality,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,grok-4.3,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,grok-4.3,verifiability,3
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,gemini-3.5-flash,accuracy,4
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,gemini-3.5-flash,clinical_utility,4
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,gemini-3.5-flash,source_quality,4
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,gemini-3.5-flash,completeness,4
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,gemini-3.5-flash,verifiability,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,opus-4.8,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,opus-4.8,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,opus-4.8,source_quality,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,opus-4.8,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,opus-4.8,verifiability,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,gemini-3.5-flash,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,gemini-3.5-flash,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,gemini-3.5-flash,source_quality,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,gemini-3.5-flash,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,gemini-3.5-flash,verifiability,4
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,gpt-5.5,accuracy,3
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,gpt-5.5,clinical_utility,3
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,gpt-5.5,source_quality,3
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,gpt-5.5,completeness,3
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,gpt-5.5,verifiability,2
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,opus-4.8,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,opus-4.8,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,opus-4.8,source_quality,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,opus-4.8,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,opus-4.8,verifiability,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,gemini-3.5-flash,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,gemini-3.5-flash,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,gemini-3.5-flash,source_quality,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,gemini-3.5-flash,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,gemini-3.5-flash,verifiability,4
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,grok-4.3,accuracy,4
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,grok-4.3,clinical_utility,4
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,grok-4.3,source_quality,3
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,grok-4.3,completeness,3
dc3106bf-b213-40a4-bf94-53219b484539,openevidence,grok-4.3,verifiability,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,grok-4.3,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,grok-4.3,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,grok-4.3,source_quality,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,grok-4.3,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,grok-4.3,verifiability,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,gpt-5.5,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,gpt-5.5,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,gpt-5.5,source_quality,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,gpt-5.5,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,gpt-5.5,verifiability,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,gpt-5.5,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,gpt-5.5,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,gpt-5.5,source_quality,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,gpt-5.5,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,claude-opus-4-8,gpt-5.5,verifiability,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,opus-4.8,accuracy,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,opus-4.8,clinical_utility,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,opus-4.8,source_quality,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,opus-4.8,completeness,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,opus-4.8,verifiability,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,opus-4.8,accuracy,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,opus-4.8,clinical_utility,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,opus-4.8,source_quality,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,opus-4.8,completeness,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,opus-4.8,verifiability,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,gemini-3.5-flash,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,gemini-3.5-flash,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,gemini-3.5-flash,source_quality,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,gemini-3.5-flash,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,gemini-3.5-flash,verifiability,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,grok-4.3,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,grok-4.3,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,grok-4.3,source_quality,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,grok-4.3,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gemini-3.1-pro,grok-4.3,verifiability,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,gpt-5.5,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,gpt-5.5,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,gpt-5.5,source_quality,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,gpt-5.5,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,gpt-5.5,gpt-5.5,verifiability,3
da4aa6c3-a1ea-4f7a-bb24-826a7f469464,gemini-3.1-pro,gpt-5.5,accuracy,3
da4aa6c3-a1ea-4f7a-bb24-826a7f469464,gemini-3.1-pro,gpt-5.5,clinical_utility,3
da4aa6c3-a1ea-4f7a-bb24-826a7f469464,gemini-3.1-pro,gpt-5.5,source_quality,2
da4aa6c3-a1ea-4f7a-bb24-826a7f469464,gemini-3.1-pro,gpt-5.5,completeness,3
da4aa6c3-a1ea-4f7a-bb24-826a7f469464,gemini-3.1-pro,gpt-5.5,verifiability,2
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,opus-4.8,accuracy,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,opus-4.8,clinical_utility,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,opus-4.8,source_quality,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,opus-4.8,completeness,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,opus-4.8,verifiability,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,gpt-5.5,accuracy,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,gpt-5.5,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,gpt-5.5,source_quality,3
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,gpt-5.5,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,gpt-5.5,verifiability,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,grok-4.3,accuracy,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,grok-4.3,clinical_utility,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,grok-4.3,source_quality,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,grok-4.3,completeness,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,grok-4.3,verifiability,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,gemini-3.5-flash,accuracy,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,gemini-3.5-flash,clinical_utility,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,gemini-3.5-flash,source_quality,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,gemini-3.5-flash,completeness,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,gemini-3.5-flash,verifiability,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,grok-4.3,accuracy,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,grok-4.3,clinical_utility,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,grok-4.3,source_quality,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,grok-4.3,completeness,4
de9a9028-d1ae-4d49-8d62-4d75566539f1,openevidence,grok-4.3,verifiability,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,opus-4.8,accuracy,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,opus-4.8,clinical_utility,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,opus-4.8,source_quality,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,opus-4.8,completeness,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,opus-4.8,verifiability,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,gemini-3.5-flash,accuracy,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,gemini-3.5-flash,clinical_utility,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,gemini-3.5-flash,source_quality,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,gemini-3.5-flash,completeness,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,gemini-3.5-flash,verifiability,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,gemini-3.5-flash,accuracy,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,gemini-3.5-flash,clinical_utility,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,gemini-3.5-flash,source_quality,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,gemini-3.5-flash,completeness,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,gemini-3.5-flash,verifiability,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,grok-4.3,accuracy,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,grok-4.3,clinical_utility,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,grok-4.3,source_quality,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,grok-4.3,completeness,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gemini-3.1-pro,grok-4.3,verifiability,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,gemini-3.5-flash,accuracy,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,gemini-3.5-flash,clinical_utility,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,gemini-3.5-flash,source_quality,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,gemini-3.5-flash,completeness,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,gemini-3.5-flash,verifiability,4
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,opus-4.8,accuracy,4
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,opus-4.8,clinical_utility,4
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,opus-4.8,source_quality,4
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,opus-4.8,completeness,4
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,opus-4.8,verifiability,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,grok-4.3,accuracy,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,grok-4.3,clinical_utility,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,grok-4.3,source_quality,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,grok-4.3,completeness,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,openevidence,grok-4.3,verifiability,4
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,gemini-3.5-flash,accuracy,4
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,gemini-3.5-flash,clinical_utility,4
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,gemini-3.5-flash,source_quality,4
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,gemini-3.5-flash,completeness,4
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,gemini-3.5-flash,verifiability,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,grok-4.3,accuracy,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,grok-4.3,clinical_utility,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,grok-4.3,source_quality,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,grok-4.3,completeness,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,grok-4.3,verifiability,3
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,opus-4.8,accuracy,3
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,opus-4.8,clinical_utility,3
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,opus-4.8,source_quality,2
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,opus-4.8,completeness,3
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,opus-4.8,verifiability,2
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,gemini-3.5-flash,accuracy,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,gemini-3.5-flash,clinical_utility,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,gemini-3.5-flash,source_quality,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,gemini-3.5-flash,completeness,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,gemini-3.5-flash,verifiability,4
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,grok-4.3,accuracy,2
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,grok-4.3,clinical_utility,3
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,grok-4.3,source_quality,2
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,grok-4.3,completeness,4
e0b70de8-607c-4d45-8d26-1232593d2f02,claude-opus-4-8,grok-4.3,verifiability,3
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,opus-4.8,accuracy,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,opus-4.8,clinical_utility,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,opus-4.8,source_quality,3
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,opus-4.8,completeness,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,opus-4.8,verifiability,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,gpt-5.5,accuracy,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,gpt-5.5,clinical_utility,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,gpt-5.5,source_quality,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,gpt-5.5,completeness,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,claude-opus-4-8,gpt-5.5,verifiability,2
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,grok-4.3,accuracy,2
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,grok-4.3,clinical_utility,3
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,grok-4.3,source_quality,2
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,grok-4.3,completeness,3
e0b70de8-607c-4d45-8d26-1232593d2f02,gemini-3.1-pro,grok-4.3,verifiability,2
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,gemini-3.5-flash,accuracy,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,gemini-3.5-flash,clinical_utility,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,gemini-3.5-flash,source_quality,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,gemini-3.5-flash,completeness,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,gemini-3.5-flash,verifiability,4
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,gpt-5.5,accuracy,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,gpt-5.5,clinical_utility,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,gpt-5.5,source_quality,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,gpt-5.5,completeness,3
df0a6bd4-a78d-4a85-96f0-d16006495e55,gpt-5.5,gpt-5.5,verifiability,3
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,gpt-5.5,accuracy,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,gpt-5.5,clinical_utility,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,gpt-5.5,source_quality,3
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,gpt-5.5,completeness,4
e0b70de8-607c-4d45-8d26-1232593d2f02,gpt-5.5,gpt-5.5,verifiability,3
e0b70de8-607c-4d45-8d26-1232593d2f02,openevidence,opus-4.8,accuracy,3
e0b70de8-607c-4d45-8d26-1232593d2f02,openevidence,opus-4.8,clinical_utility,3
e0b70de8-607c-4d45-8d26-1232593d2f02,openevidence,opus-4.8,source_quality,3
e0b70de8-607c-4d45-8d26-1232593d2f02,openevidence,opus-4.8,completeness,4
e0b70de8-607c-4d45-8d26-1232593d2f02,openevidence,opus-4.8,verifiability,3
e5e43dd9-5bb5-446d-bd7a-51c1d5b6ca73,claude-opus-4-8,opus-4.8,accuracy,4
e5e43dd9-5bb5-446d-bd7a-51c1d5b6ca73,claude-opus-4-8,opus-4.8,clinical_utility,4
e5e43dd9-5bb5-446d-bd7a-51c1d5b6ca73,claude-opus-4-8,opus-4.8,source_quality,3
e5e43dd9-5bb5-446d-bd7a-51c1d5b6ca73,claude-opus-4-8,opus-4.8,completeness,4
e5e43dd9-5bb5-446d-bd7a-51c1d5b6ca73,claude-opus-4-8,opus-4.8,verifiability,3
e0b70de8-607c-4d45-8d26-1232593d2f02,openevidence,gemini-3.5-flash,accuracy,4
e0b70de8-607c-4d45-8d26-1232593d2f02,openevidence,gemini-3.5-flash,clinical_utility,4
e0b70de8-607c-4d45-8d26-1232593d2f02,openevidence,gemini-3.5-flash,source_quality,4
e0b70de8-607c-4d45-8d26-1232593d2f02,openevidence,gemini-3.5-flash,completeness,4
